data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5611574,144,SRI3233,3233,"27 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Maharagama,Maharagama,6.848,79.9265,1,"Lanka Views",National,"On March 27, students held a protest in Maharagama town (Maharagama, Colombo). It is unclear what the protest was about, likely the neo-liberal policy. [size=no report]",0,1563366793,LKA
5611575,144,SRI3234,3234,"27 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Gampaha,Kelaniya,Dalugama,6.9674,79.9064,1,"Lanka Views",National,"On March 27, the University of Kelaniya engaged in an agitation in front of the University of Kelaniya at Dalugama (Kelaniya, Gampaha). It is unclear what the protest was about, likely the neo-liberal policy. [size=no report]",0,1563366793,LKA
5611576,144,SRI3235,3235,"27 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Sabaragamuwa,Ratnapura,Imbulpe,Pambahinna,6.7198,80.7836,1,"Lanka Views",National,"On March 27, students of Sabaragamuwa University held a protest march in Pambahinna town (Imbulpe, Ratnapura). It is unclear what the protest was about, likely the neo-liberal policy. [size=no report]",0,1563366793,LKA
5611577,144,SRI3236,3236,"27 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Lanka Views",National,"On March 27, Colombo University students marched to the Viharamahadevi Park in Colombo city (Colombo, Western) and staged a protest. Aesthetic students also organized a protest over the same issue in front of Colombo Fort. It is unclear what the protest was about, likely the neo-liberal policy. [size=no report]",0,1563366793,LKA
5611578,144,SRI3237,3237,"27 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka","North Central",Anuradhapura,Mihinthale,Mihintale,8.3593,80.5103,1,"Lanka Views",National,"On March 27, students of Rajarata University held a protest in Mihintale (Mihintale, Anuradhapura). It is unclear what the protest was about, likely the neo-liberal policy. [size=no report]",0,1563366793,LKA
5611579,144,SRI3238,3238,"27 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Batticaloa,"Eravur Pattu",Chenkalady,7.786,81.591,1,"Lanka Views",National,"On March 27, a protest was organized by the students in front of the Eastern University at Chenkalady (Eravur Pattu, Batticaloa). It is unclear what the protest was about, likely the neo-liberal policy. [size=no report]",0,1563366793,LKA
5611580,144,SRI3239,3239,"27 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Ampara,Ampara,Ampara,7.2975,81.682,1,"Lanka Views",National,"On March 27, Southeastern University students held a protest in Ampara city (Ampara, Eastern). It is unclear what the protest was about, likely the neo-liberal policy. [size=no report]",0,1563366793,LKA
5611581,144,SRI3240,3240,"27 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Central,Kandy,"K.F.G. & G. Korale",Kandy,7.2955,80.6356,1,"Lanka Views",National,"On March 27, the students of Peradeniya University held a protest in Kandy city (K.F.G. & G. Korale, Kandy). It is unclear what the protest was about, likely the neo-liberal policy. [size=no report]",0,1563366793,LKA
5611582,144,SRI3241,3241,"27 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka","North Western",Kurunegala,"Kuliyapitiya West",Kuliyapitiya,7.4688,80.0401,1,"Lanka Views",National,"On March 27, the students of Wayamba University held a protest in Kuliyapitiya ( Kuliyapitiya, Kurunegala). It is unclear what the protest was about, likely the neo-liberal policy. [size=no report]",0,1563366793,LKA
5611583,144,SRI3242,3242,"27 March 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Central,Kandy,"K.F.G. & G. Korale",Kandy,7.2955,80.6356,1,"Island (Sri Lanka)",National,"In the week of March 27, Sri Lanka Transport Board and private bus workers protested in Kandy city (K.F.G. & G. Korale, Kandy), against conducting of the Night Market. As a mark of protest, they parked buses on the road and staged the demonstration obstructing traffic. [size=no report]",0,1563366793,LKA
5611584,144,SRI3243,3243,"27 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Kaduwela,"Battaramulla South",6.8964,79.9181,1,"Ada Derana",National,"On March 27, a protest was launched by depositors of Edirisinghe Trust Investment (ETI) Finance Limited in Battaramulla (Kaduwela, Colombo). The source did not report the reason for the demonstration. [size=no report]",0,1563366793,LKA
5611570,144,SRI3229,3229,"26 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Teachers (Sri Lanka); UPFA: United People's Freedom Alliance",6,,,0,60,"Southern Asia","Sri Lanka",Southern,Galle,"Galle Four Gravets",Galle,6.0367,80.217,1,"Daily News (Sri Lanka)",National,"On March 26, a group of graduate teachers of the Southern Province staged a protest opposite the Southern Provincial Council Secretariat in Galle (Galle Four Gravets, Galle). A group of United People's Freedom Alliance (UPFA) Provincial Councillors arrived at the same location carrying a coffin and some wreaths shouting anti- Government slogans. They demanded the authorities to offer them their due promotions and look into their salary anomalies. [size=no report]",0,1563366793,LKA
5611571,144,SRI3230,3230,"26 March 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"Assumed on March 26, a group of councillors of the Southern Provincial Council staged a protest in Colombo city (Colombo, Western), against the actions of the current government. They claimed that the government increased taxes, postponed the local government elections, imprisoned Buddhist monks and soldiers. [size=no report]",0,1563366793,LKA
5611568,144,SRI3227,3227,"25 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On March 25, a protest was held by the University students in Colombo city (Colombo, Western), against the proposed Counter Terrorism Bill and several other unfulfilled demands. [size=no report]",0,1563366793,LKA
5611569,144,SRI3228,3228,"25 March 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Daily Financial Times (Sri Lanka)",National,"Around March 25, a group of three-wheel drivers organised a protest in Colombo city (Colombo, Western), against taxi-hailing apps, claiming that the playing field had once again acquired a slope to the disadvantage of unaffiliated drivers. [size=no report]",0,1563366793,LKA
6061993,144,SRI3226,3226,"23 March 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Northern,Jaffna,Karainagar,Karainagar,9.743,79.8728,1,"Asia News Network",Regional,"Around March 23, people protested opposite the Karainagar Pradeshiya Sabha in Jaffna (Karainagar, Jaffna), demanding they be provided with sufficient water. [size=no report]",0,1571164550,LKA
5611566,144,SRI3225,3225,"22 March 2019",2019,1,Protests,"Protest with intervention","Protesters (Sri Lanka)",,6,"Police Forces of Sri Lanka (2015-)",,1,16,"Southern Asia","Sri Lanka","North Western",Puttalam,Puttalam,Puttalam,8.0362,79.8283,1,"Ada Derana",National,"On March 22, a large number of protesters gathered along Sewa Mawatha in Puttalam (Puttalam, North West), to protest against the proposed garbage dump. Police had closed off the road and resorted to baton-charge to disperse protesters. [size=no report]",0,1563366793,LKA
5611564,144,SRI3223,3223,"20 March 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Sri Lanka)",,3,"Civilians (Sri Lanka)","UNP: United National Party",7,37,"Southern Asia","Sri Lanka",Southern,Hambantota,Beliatta,Beliatta,6.0496,80.7325,2,"Ada Derana",National,"On March 20, Beliatta UNP Opposition leader was shot and wounded by unidentified assailants in Modarawana, Beliatta (Beliatta, Hambantota). No group has claimed responsibility for the attack. The source did not report the reason for the attack.",0,1563366793,LKA
5611565,144,SRI3224,3224,"20 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Island (Sri Lanka)",National,"On March 20, student unions of a number of universities protested opposite the University Grants Commission in Colombo (Colombo, Western), against the indefinite closure of the Health Faculty of the Ruhuna University. The protesters marched from the University of Aesthetic Studies to the UGC office at Ward place. [size=no report]",0,1563366793,LKA
5611556,144,SRI3215,3215,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Central,"Nuwara Eliya",Ambagamuwa,Hatton,6.8916,80.5955,1,"Sunday Times (Sri Lanka)",National,"On March 19, a protest was staged opposite the Saman Eliya Sinhala College in Hatton (Ambagamuwa, Nuwara Eliya), demanding the removal of its Principal. Around 50 parents took part in the protest by claiming that the Principal had not reported to work for eight consecutive days and there was no significant improvement in the activities of the school since the current principal assumed office. [size=50]",0,1563366793,LKA
5611557,144,SRI3216,3216,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Batticaloa,"Eravur Town",Batticaloa,7.7102,81.6924,1,"Ada Derana",National,"On March 19, relatives of missing persons (assumed Tamils) carried out a protest march near the Kalladi Bridge and went up to the Mahatma Gandhi Park in Batticaloa (Eravur Town, Batticaloa). They demanded the expedition of searching for the missing persons. [size=no report]",0,1563366793,LKA
5611558,144,SRI3217,3217,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Southern,Matara,Matara,Matara,5.9485,80.5353,1,"Daily Mirror (Sri Lanka)",National,"On March 19, protestors blocked the railway line at the Abeygunawardana Crossing in Matara (Matara, Southern), demanding the removal of the bell and light security systems at unprotected railway crossings. [size=no report]",0,1563366793,LKA
5611559,144,SRI3218,3218,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Southern,Matara,Matara,Matara,5.9485,80.5353,1,"Sunday Times (Sri Lanka)",National,"On March 19, a protest was held opposite St Thomas College, Matara (Matara, Southern), against efforts to re-enroll four grade nine students who were expelled for consuming liquor within the school. [size=no report]",0,1563366793,LKA
5611560,144,SRI3219,3219,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On March 19, protest was held at the Galle face Green in front of the Presidential Secretariat in Colombo (Colombo, Western). The protestors objected to the proposed garbage dump at Aruwakkalu in Puttalam. [size=no report]",0,1563366793,LKA
5611561,144,SRI3220,3220,"19 March 2019",2019,1,Protests,"Protest with intervention","Protesters (Sri Lanka)","IUSF: Inter University Students' Federation; Students (Sri Lanka)",6,"Police Forces of Sri Lanka (2015-)",,1,16,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On March 19, a protest march was launched by the Inter University Students' Federation (IUSF) in front of the University Grants Commission (UGC) at Ward Place in Colombo city (Colombo, Western). The Police fired tear gas and water cannons to disperse the protesting students. The protestors demanded a cut back of recruitments to the University of Sabaragamuwa. [size=no report]",0,1563366793,LKA
5611562,144,SRI3221,3221,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On March 19, the Medical Faculty Students' Action Committee and their parents protested opposite the Health Ministry in Colombo (Colombo, Western), citing the Ministry is attempting to provide SAITM students with their medical degree by violating the decision taken to award it via the Kotelawala Defence University. [size=no report]",0,1563366793,LKA
5611563,144,SRI3222,3222,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Lanka Views",National,"On March 19, employees of the Swarnavn institute launched a protest in Colombo (Colombo, Western), after the company terminated 15 employees when they formed trade union to take collective action on the risky situation and problems that they were facing. [size=no report]",0,1563366793,LKA
5611554,144,SRI3213,3213,"18 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Batticaloa,"Eravur Town",Batticaloa,7.7102,81.6924,1,Supeedsam,National,"On March 18, a demonstration was held in front of the shrine farm near Manmunai road in Batticaloa (Eravur Town, Batticaloa). The people of the area were protesting to prevent the breeding of the shrimp farm on the prawn farm. [size=no report]",0,1563366793,LKA
5611555,144,SRI3214,3214,"18 March 2019",2019,1,Riots,"Mob violence","Rioters (Sri Lanka)",,5,"Rioters (Sri Lanka)",,5,55,"Southern Asia","Sri Lanka",Southern,Galle,Yakkalamulla,Nakiyadeniya,6.1433,80.3422,1,"Ada Derana",National,"On March 18, a clash took place between two groups at the Boteju section of the Thalangaha Estate in Nakiyadeniya (Yakkalamulla, Galle), causing injuries to four people. The clash occurred due to assaulting the driver of the estate superintendent. [size=no report]",0,1563366793,LKA
6061996,144,SRI3212,3212,"16 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka); TNA: Tamil National Alliance; Government of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,"Asia News Network",Regional,"On March 16, Tamil National Alliance (TNA) MPs and former Chief Minister joined a protest held by the Jaffna University students in Jaffna (Jaffna, Northern), demanding an international investigation into alleged war crimes during the last phase of the war. [size=no report]",0,1571164550,LKA
5611551,144,SRI3209,3209,"15 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Southern,Galle,"Galle Four Gravets",Galle,6.0367,80.217,2,"Hiru News",National,"On March 15, residents of Deva coastal area in Galle (Galle Four Gravets, Galle), staged a protest against the department of Coastal Conservation for clearing unauthorised structures along Devata Coast. [size=no report]",0,1563366793,LKA
5611552,144,SRI3210,3210,"15 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,"Sri Jayawardanapura Kotte","Sri Jayawardenepura Kotte",6.883,79.9071,1,"Hiru News",National,"On March 15, workers held a protest in front of Sirikotha, Sri Jayawardenepura Kotte (Sri Jayawardenepura Kotte, Colombo) against sending them on retirement by the Sri Lanka Transport Board. One of the workers self-immolated in front of the Jathika Sevaka Sangamaya office. [size=no report]",0,1563366793,LKA
6070456,144,SRI3211,3211,"15 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Southern,Hambantota,Ambalanthota,Ambalantota,6.1196,81.0214,1,"Ground News","New media","On March 15, residents of Chilavathurai protest outside the SLNS Therapuththa, Ambalantota (Hambantota, Ambalantota), against the building being built on their ancestral lands. Navy officers were seen recording the protest. [size=no report]",0,1571164562,LKA
5611545,144,SRI3203,3203,"13 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Teachers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Hiru News",National,"On March 13, the Sri Lanka Teacher Services Union held a protest at Colombo Fort Railway Station (Colombo, West), they demanded removal of salary anomalies and the increase of teachers and principals salaries. [size=no report]",0,1563366793,LKA
5611546,144,SRI3204,3204,"13 March 2019",2019,1,Protests,"Protest with intervention","Protesters (Sri Lanka)","IUSF: Inter University Students' Federation; Students (Sri Lanka)",6,"Police Forces of Sri Lanka (2015-)",,1,16,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On March 13, the police fired tear gas and water cannons to disperse the protest launched by university students near the Parliament road in Colombo city (Colombo, Western). The protest was organized by the students of Inter University Students Federation (IUSF) based on several demands including the defeat of the Counter-Terrorism Act and abolishment of the Prevention of Terrorism Act. [size=no report]",0,1563366793,LKA
5611547,144,SRI3205,3205,"13 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka","North Central",Anuradhapura,"N. Palatha East",Anuradhapura,8.3123,80.4131,1,"News1st (Sri Lanka)",National,"On March 13, a group of farmers protested in Anuradhapura (N. Palatha East, Anuradhapura), demanding a price formula for paddy. They obstructed the Anuradhapura- Kandy main road at Eppawala junction. The farmers claimed that despite their prosperous harvest they are not offered a reasonable price. [size=no report]",0,1563366793,LKA
5611548,144,SRI3206,3206,"13 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Teachers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,3,"Tamil Guardian",International,"On March 13, teachers across the Northern and Eastern regions protested, demanding better provisions for education. The protests called for resolutions to ongoing disputes over teacher pay and to fill the gap in funding for schools. [size=no report]",0,1563366793,LKA
5611549,144,SRI3207,3207,"13 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Muslim Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Mannar,Mannar,Mannar,8.9894,79.8784,1,"Tamil Guardian",International,"On March 13, Muslims in Mannar (Mannar, North), held a protest for the release of their lands from Sri Lankan navy occupation for over three weeks. Over 200 Muslim families from Silavathurai have been campaigning for the release of 35 acres of land from the Sri Lankan Navy. The protest passed 22 days. [size=no report]",0,1563366793,LKA
5611550,144,SRI3208,3208,"13 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Teachers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Trincomalee,"Trincomalee Town and Gravets",Trincomalee,8.5711,81.2335,3,"Tamil Guardian",International,"On March 13, teachers across the Northern and Eastern regions protested, demanding better provisions for education. The protests called for resolutions to ongoing disputes over teacher pay and to fill the gap in funding for schools. [size=no report]",0,1563366793,LKA
5611544,144,SRI3202,3202,"12 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,"Tamil Guardian",International,"On March 12, students at the University of Jaffna (Jaffna, Northern), launched an awareness rally, demanding justice for the alleged ""genocide"" of Tamils. [size=no report]",0,1563366793,LKA
5611539,144,SRI3197,3197,"11 March 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Sri Lanka)",,3,"Civilians (Sri Lanka)","UNP: United National Party; Labour Group (Sri Lanka)",7,37,"Southern Asia","Sri Lanka",Sabaragamuwa,Kegalle,Mawanella,Mawanella,7.2519,80.4453,1,"Daily News (Sri Lanka)",National,"On March 11, a politician from the UNP party, social worker and a coordinating officer was shot and wounded by unidentified gunman on a motorcycle in Mawanalla (Kegalle, Sabaragamuwa). He suffered injuries to his head.",0,1563366793,LKA
5611540,144,SRI3198,3198,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka","North Central",Anuradhapura,Thalawa,Galnewa,8.2,80.36,1,"News1st (Sri Lanka)",National,"On March 11, a group protesting against the inaction to resolve the human-elephant conflict in the North-Central province was held in Galnewa (Thalawa, Anuradhapura). Former Minister turned up at the protest, he tried to intervene being rejected by the people and driven away by the crowd. [size=no report]",0,1563366793,LKA
5611541,144,SRI3199,3199,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Batticaloa,"Eravur Town",Batticaloa,7.7102,81.6924,1,"News1st (Sri Lanka)",National,"On March 11, in Batticaloa (Eravur Town, Batticaloa), a group of villagers protested demanding a solution to a water issue. TNA MPs tried to pacify the protesters but had to leave after a heated argument. [size=no report]",0,1563366793,LKA
5611542,144,SRI3200,3200,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On March 11, people protested in front of the Fort Railway station in Colombo (Colombo, West) against high taxes imposed on the common citizens, while politicians of all parties enjoyed a luxurious lifestyle. [size=no report]",0,1563366793,LKA
5611543,144,SRI3201,3201,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Batticaloa,"Manmunai West",Unnichchai,7.6166,81.55,1,"Tamil Guardian",International,"On March 11, residents protested in Unnichchai (Manmunai West, Batticaloa), accusing the government of failing to provide an adequate supply of clean drinking water from the reservoir in Unnichchai which was provided to other parts in Batticaloa. [size=no report]",0,1563366793,LKA
5611537,144,SRI3195,3195,"10 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Sunday Observer (Sri Lanka)",National,"On March 10, a group of parents protested near Southlands College in Colombo (Colombo, West), requesting admission for their children to Southlands College claiming eligibility. Parents claimed that their children are marginalised and abandoned by the school administration. The protest is going on since 57 days. [size=no report]",0,1563366793,LKA
5611538,144,SRI3196,3196,"10 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Uva,Badulla,Mahiyanganaya,Mahiyanganaya,7.3313,81.0006,2,"News1st (Sri Lanka)",National,"On March 10, a group of locals in Mahiyanganaya area (Badulla, UVA), staged a protest obstructing the 17th milepost area along the Mahiyanganaya-Bibila main road. The protest was launched following an elephant attack that claimed the life of a man. The protestors demanded that necessary steps be taken to eradicate the issue of wild elephants roaming in villages. [size=no report]",0,1563366793,LKA
5611534,144,SRI3191,3191,"08 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","UPFA: United People's Freedom Alliance",6,,,0,60,"Southern Asia","Sri Lanka",Central,Kandy,"K.F.G. & G. Korale",Kandy,7.2955,80.6356,1,"Hiru News",National,"On March 8, a rally was held by the opposition against the UNF government's line of action in Kandy (K.F.G. & G. Korale, Kandy), under the patronage of opposition leader. The Sri Lanka Podujana Front and several other parties connected to the UPFA participated in the rally. [size=no report]",0,1563366793,LKA
5611535,144,SRI3192,3192,"08 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On March 8, a group of ETI depositors staged a demonstration, opposite the Nelum Pokuna Theatre in Colombo city, against the municipal councillor and director of ETI for defrauding Rs 34bn; they demanded that she be removed from her position as a municipal councillor. [size=no report]",0,1563366793,LKA
5957192,144,SRI3193,3193,"08 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Batticaloa,"Eravur Town",Batticaloa,7.7102,81.6924,1,"Tamil Guardian",International,"On March 8, Tamils in Batticaloa (Eravur Town, Batticaloa) staged a protest demanding the removal of Murakkoddansenai army camp, withdrawal of army from the school building and residents' lands, as well as the re-opening of the road for civilian use. [size=no report]",0,1567539406,LKA
6070458,144,SRI3194,3194,"08 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Vavuniya,Vavuniya,Vavuniya,8.7514,80.4971,1,"Ground News","New media","On March 8, workers at the Hirdramani factory in Vavuniya town, protested the wages paid to them by global brand. [size=no report]",0,1571164562,LKA
5611533,144,SRI3190,3190,"07 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Southern,Hambantota,Tangalle,Kudawella,5.9831,80.7313,1,"News1st (Sri Lanka)",National,"On March 7, a mob of people engaged in a protest obstructing the Matara-Kataragama main road at Kudawella junction (Tangalle, Hambantota). The protesters demanded that the suspects involved in the murder of four people in the Kudawella fisheries harbour be arrested. [size=no report]",0,1563366793,LKA
5611524,144,SRI3181,3181,"06 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On March 6, the inter-university students organized a protest march in Colombo city against the allegations levelled at them over the ragging acts on freshman students at the Wayamba University of Sri Lanka. The road from Maradana to Technical College Junction has been blocked. [size=no report]",0,1563366793,LKA
5611525,144,SRI3182,3182,"06 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka","North Central",Polonnaruwa,Elahera,Bakamuna,7.7833,80.8167,1,"News1st (Sri Lanka)",National,"On March 6, farmers from the Polonnaruwa - Elahera agrarian settlement held a demonstration in Bakamuna town ( Elahera, Polonnaruwa), demanding the authorities to impose a reasonable price for paddy. 42 agrarian unions with farmers from the Polonnaruwa - Elahera agrarian settlement participated in the protest. [size=no report]",0,1563366793,LKA
5611526,144,SRI3183,3183,"06 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On March 6, protest was held by farmers in Colombo town, demanding the authorities to impose a reasonable price for paddy. [size=no report]",0,1563366793,LKA
5611527,144,SRI3184,3184,"06 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka","North Central",Anuradhapura,"N. Palatha East",Anuradhapura,8.3123,80.4131,1,"News1st (Sri Lanka)",National,"On March 6, farmers held a protest at the 5th mile post area in Anuradhapura (N. Palatha East, Anuradhapura), demanding the authorities to impose a reasonable price for paddy. [size=no report]",0,1563366793,LKA
